Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
3,LG,Martin,Garfield,Martin Garfield,CLE,13,0,4,930,False,13,4,0,20,Martin,Garfield,3082.0,3080.0,0.0,4.0,Signed,80.0,0.0,0.0,CLE,tier_3,4.301075268817204,CLE,1
7,LT,Blidi,Webber,Blidi Webber,SEA,16,0,11,1105,False,16,27,0,20,Blidi,Webber,2585.0,2583.0,2.0,27.0,Signed,72.0,0.0,0.0,SEA,tier_5,9.95475113122172,SEA,1
26,C,Ryan,St. Clair,Ryan St. Clair,JAX,16,0,1,1164,False,16,16,0,20,Ryan,St. Clair,1098.0,1096.0,3.0,16.0,Signed,90.0,0.0,0.0,JAX,tier_1,0.8591065292096219,JAX,2
35,LG,Earl,Kendricks II,Earl Kendricks II,DEN,15,0,11,1082,False,15,3,0,20,Earl,Kendricks II,377.0,375.0,5.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,10.166358595194085,DEN,-7
36,LT,Jonathan,Saunders,Jonathan Saunders,MIN,13,0,7,819,False,13,30,0,20,Jonathan,Saunders,1183.0,1181.0,1.0,30.0,Signed,71.0,0.0,0.0,MIN,tier_5,8.547008547008549,MIN,1
37,RT,Brian,Hayward,Brian Hayward,TEN,15,0,6,1025,False,15,29,0,20,Brian,Hayward,3440.0,3438.0,3.0,29.0,Signed,85.0,0.0,0.0,TEN,tier_2,5.853658536585366,TEN,1
48,LG,Jayden,Rush,Jayden Rush,LAR,13,0,3,818,False,13,23,0,20,Jayden,Rush,3131.0,3129.0,0.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,3.667481662591687,LAR,0
51,C,Klay,Donaghy,Klay Donaghy,DEN,12,0,2,854,False,12,3,0,20,Klay,Donaghy,1655.0,1653.0,9.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,2.34192037470726,DEN,0
56,LT,Javin,Bastien,Javin Bastien,PHI,10,0,3,519,False,11,12,0,20,Javin,Bastien,299.0,297.0,2.0,12.0,Signed,65.0,0.0,0.0,PHI,tier_6,5.780346820809248,PHI,4
86,C,Lance,Spitzer,Lance Spitzer,CLE,13,0,3,830,False,13,4,0,20,Lance,Spitzer,3187.0,3185.0,4.0,4.0,Signed,67.0,0.0,0.0,CLE,tier_6,3.6144578313253013,CLE,0
