Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
0,ROLB,Trysten,Robinson,Trysten Robinson,DAL,True,0,0,321,0,3,6,7,0,19,0,0,0,0,0,0,0,0,10,0,0,0,0,13,2,Trysten,Robinson,2079.0,2077.0,1.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,0.0,0.0,0.0,31.152647975077883,0.0,0.0,0.0,DAL,-7
4,FS,Tevin,Watson,Tevin Watson,IND,True,39,0,895,1,15,23,30,0,19,10,0,0,0,0,0,4,0,9,0,1,0,1,12,12,Tevin,Watson,1868.0,1866.0,7.0,9.0,Signed,81.0,0.0,0.0,IND,tier_3,0.0,3.35195530726257,4.4692737430167595,50.27932960893855,4.4692737430167595,1.1173184357541899,0.5,IND,-4
20,RE,Bakari,Cox Jr,Bakari Cox Jr,SF,True,0,0,712,0,20,40,34,1,19,0,0,0,0,0,0,1,0,14,9,0,16,0,12,12,Bakari,Cox Jr,1623.0,1621.0,4.0,14.0,Signed,90.0,0.0,0.0,SF,tier_1,35.1123595505618,0.0,36.51685393258427,75.84269662921349,1.4044943820224718,0.0,-0.08333333333333333,SF,1
28,LE,Akeem,Harris,Akeem Harris,CHI,True,0,0,1006,0,34,45,46,1,19,1,0,1,0,0,0,0,0,0,20,0,13,0,15,15,Akeem,Harris,1670.0,1668.0,9.0,0.0,Signed,91.0,0.0,0.0,CHI,tier_1,32.80318091451292,0.9940357852882703,32.80318091451292,79.52286282306163,0.0,0.09940357852882703,0.06666666666666667,CHI,1
33,DT,Otis,Addison,Otis Addison,DET,True,77,0,382,2,4,12,21,1,19,1,0,0,0,0,0,1,0,18,7,2,2,1,15,5,Otis,Addison,268.0,266.0,2.0,18.0,Signed,71.0,0.0,0.0,DET,tier_5,23.56020942408377,13.089005235602095,26.17801047120419,65.44502617801047,2.617801047120419,0.2617801047120419,0.0,DET,8
50,MLB,Kirk,Ryans,Kirk Ryans,DEN,True,0,0,857,0,27,41,66,0,19,40,0,0,0,0,0,0,0,3,0,0,2,0,12,4,Kirk,Ryans,3503.0,3501.0,0.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,2.333722287047841,0.0,2.333722287047841,108.51808634772463,0.0,4.667444574095683,3.3333333333333335,DEN,-2
68,CB,Ifeadi,Attaochu,Ifeadi Attaochu,CAR,True,0,8,1012,0,24,38,51,0,19,44,8,0,1,0,0,18,0,20,0,0,0,0,15,15,Ifeadi,Attaochu,2779.0,2777.0,1.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,0.0,0.9881422924901185,17.786561264822137,74.11067193675889,17.786561264822137,4.3478260869565215,1.7333333333333334,CAR,-4
82,MLB,Junior,Adkisson,Junior Adkisson,TB,True,0,0,903,0,29,51,74,1,19,32,0,0,1,0,0,2,0,5,2,0,0,0,13,5,Junior,Adkisson,3645.0,3643.0,1.0,5.0,Signed,83.0,0.0,0.0,TB,tier_3,2.2148394241417497,1.1074197120708749,4.4296788482834994,114.06423034330011,2.2148394241417497,3.5437430786267994,2.3076923076923075,TB,-2
84,MLB,Gabriel,Fletcher,Gabriel Fletcher,CLE,True,0,0,1167,0,33,37,68,0,19,42,0,0,0,0,0,1,0,4,4,0,1,0,15,8,Gabriel,Fletcher,344.0,342.0,7.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,4.284490145672665,0.0,5.141388174807197,86.54670094258783,0.8568980291345331,3.5989717223650386,2.7333333333333334,CLE,-1
91,CB,Taven,Wynn-Seward,Taven Wynn-Seward,LAR,True,26,0,768,1,23,26,46,0,19,23,0,0,0,0,0,1,0,23,0,1,1,1,15,1,Taven,Wynn-Seward,801.0,799.0,1.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,1.3020833333333333,3.90625,2.6041666666666665,89.84375,1.3020833333333333,2.994791666666667,1.4666666666666666,LAR,-2
95,CB,Daniel,Smith,Daniel Smith,MIN,True,0,7,738,0,15,25,35,0,19,16,7,0,1,0,0,10,0,30,2,0,0,0,11,6,Daniel,Smith,306.0,304.0,4.0,30.0,Signed,78.0,0.0,0.0,MIN,tier_4,2.710027100271003,1.3550135501355014,16.260162601626018,67.75067750677506,13.550135501355014,2.168021680216802,0.5454545454545454,MIN,1
105,CB,Alonzo,Davidson,Alonzo Davidson,DET,True,10,12,1145,1,16,35,51,0,19,27,9,0,2,0,0,7,0,18,2,1,0,0,15,5,Alonzo,Davidson,939.0,937.0,2.0,18.0,Signed,74.0,0.0,0.0,DET,tier_5,1.7467248908296944,3.493449781659389,7.860262008733625,58.51528384279476,6.11353711790393,2.3580786026200875,1.3333333333333333,DET,1
106,LOLB,Calvin,Bates,Calvin Bates,DAL,True,14,0,516,1,21,18,29,0,19,11,0,0,0,0,0,0,0,10,3,1,2,0,12,12,Calvin,Bates,154.0,152.0,10.0,10.0,Signed,81.0,0.0,0.0,DAL,tier_3,9.689922480620154,3.875968992248062,9.689922480620154,96.89922480620156,0.0,2.131782945736434,0.9166666666666666,DAL,1
110,MLB,Lucas,Peek,Lucas Peek,NYJ,True,0,37,1064,0,34,58,82,0,19,51,26,0,2,0,0,3,0,17,1,0,1,0,15,8,Lucas,Peek,519.0,517.0,1.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,1.8796992481203008,1.8796992481203008,4.6992481203007515,109.02255639097744,2.819548872180451,4.793233082706767,3.2,NYJ,0
129,ROLB,Dillon,Knox,Dillon Knox,JAX,True,15,0,974,1,22,44,58,1,19,24,0,0,0,0,0,0,0,16,6,1,2,0,15,15,Dillon,Knox,2484.0,2482.0,8.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,8.213552361396305,2.053388090349076,8.213552361396305,82.13552361396303,0.0,2.4640657084188913,1.6,JAX,-1
151,SS,Marco,Callahan,Marco Callahan,WAS,True,0,0,393,0,12,11,13,1,19,4,0,0,0,0,0,1,0,25,0,0,0,0,14,1,Marco,Callahan,848.0,846.0,0.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,0.0,0.0,2.544529262086514,63.61323155216285,2.544529262086514,1.0178117048346056,0.21428571428571427,WAS,-4
177,FS,John,Malone,John Malone,CLE,True,49,0,511,1,15,16,27,0,19,13,0,0,0,0,0,3,0,4,0,1,0,0,15,1,John,Malone,2593.0,2591.0,0.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,0.0,3.9138943248532287,5.870841487279844,82.1917808219178,5.870841487279844,2.5440313111545985,0.6666666666666666,CLE,8
