FullName,Position,TeamName,SkillPointDef
A.J. Bradford,CB,CIN,1
AJ Harris,CB,SF,2
Adam Anderson,ROLB,CHI,-4
Ahmad Gardner,CB,KC,-2
Akeem Harris,LE,CHI,0
Alani Burke,CB,JAX,-1
Alex Burch,RE,CLE,-2
Alex DuBois,CB,LAC,-1
Alex Jones,SS,IND,-4
Alex Wright,LE,MIN,0
Alfred Collins,DT,BUF,-4
Allen Sermon,CB,KC,-5
Alton Hawkins,LOLB,LAR,-4
Amari Burney,LOLB,WAS,2
Andre Cisco,SS,DAL,7
Andre Stewart,CB,WAS,-4
Andrew Heyward,CB,MIA,-1
Andrew Mukuba,SS,SEA,5
Andrew Swain Jr,ROLB,WAS,-1
Anthony Barnett,LOLB,SEA,2
Anthony Clarke,CB,NYG,6
Anthony Hill,MLB,WAS,0
Anthony Roberts,MLB,LAC,0
Asa Turner,SS,NYJ,0
Asante Samuel Jr,CB,CIN,-5
Ashton Farrell,ROLB,WAS,3
Austin Barker,FS,LAR,-3
Aydin Breland,DT,ARI,-3
Azareyeh Thomas,CB,MIA,-1
Bax Anaele,LE,LAC,-1
Ben Dixon,CB,JAX,0
Billy Bowman,CB,PIT,1
Blayne Toll,LE,LAR,4
Branden Jennings,LOLB,CIN,3
Brandon Bradshaw,LOLB,SF,-4
Brandon Gholston,RE,TEN,7
Brandon Joseph,FS,NYJ,-2
Braylon Johnson,FS,CHI,-1
Brenan Vernon,LE,KC,-2
Brenan Vernon,ROLB,CAR,-2
Brendan Humphrey,SS,MIN,1
Brian Asamoah,MLB,MIA,1
Brian Thompson,DT,DEN,7
Bryan Bresee,DT,PHI,-1
Bryan Moore,ROLB,NYJ,-4
Bryce Anderson,FS,NYG,0
C.J. Gardner-Johnson,SS,MIN,-1
C.J. Griffin,RE,ATL,-2
C.J. Hicks,LOLB,KC,-1
C.J. Washington,MLB,NYG,-1
Cade Denhoff,LE,JAX,4
Caleb Downs,SS,NYG,7
Caleb Presley,CB,WAS,-1
Calen Bullcok,FS,WAS,2
Calvin Bates,LE,LAR,0
Cam Holmes,MLB,ATL,-4
Cam Samuel,LOLB,CLE,0
Cam'Ron Kelly,FS,TB,-1
Cameron Jenkins,FS,IND,-5
Cameron Pizzo,MLB,DAL,2
Cameron Williams,RE,DEN,-7
Carlos Sears,FS,SEA,-1
Carter Allman,MLB,CLE,-5
Carter Wyatt,MLB,TB,2
Ceyair Wright,CB,CHI,-1
Chad Howard,FS,JAX,0
Chance Biddle,SS,JAX,0
Charles Bates,MLB,GB,0
Charles Staley,LOLB,PIT,-2
Chase Gardner,MLB,PIT,-1
Chase Young,RE,KC,-2
Chauncey Fitzpatrick,MLB,MIA,-3
Chauncey Ford,RE,NE,9
Chester Pinkins,CB,NE,-2
Chris Braswell,ROLB,PHI,1
Chris Dawkins,CB,IND,4
Chris Lindsay,MLB,MIN,7
Ciante Thompson,SS,CAR,-4
Clay Walsh,MLB,BAL,-3
Clayton Bryan,CB,SEA,-3
Clinton Burton Jr,CB,PIT,4
Cody Simon,MLB,CAR,1
Cole Hayes,MLB,LAR,-3
Cole Jackson,RE,SEA,-2
Cole Martin,CB,LAR,-1
Cormani McClain,CB,NYG,-2
Cortez Wilford,CB,DET,1
Curtis Jacobs,ROLB,BAL,4
D'Andre Marsh,DT,NYG,13
Dajon Cooks,CB,ARI,-1
Dallas Turner,ROLB,CIN,-3
Dalton Brooks,FS,HOU,-2
Damarious Harmon,CB,DAL,7
Damien Henderson,DT,CIN,-1
Damien Parris,SS,LAR,6
Damon Clark,MLB,NYJ,3
Daniel Harris,ROLB,DAL,4
Darin Williams Jr,CB,CIN,-5
Darrius Phillips,RE,NO,3
Dasan McCullough,RE,TB,5
David Bailey,ROLB,PHI,-2
Davion Carter,DT,LV,2
Davison Igbinosun,CB,TEN,-1
Daylen Everette,CB,IND,-4
DeSean Tarrant,SS,NE,-5
Deacon Marion,CB,CAR,3
Delonte Ward,CB,HOU,-1
Demani Richardson,SS,NYG,3
Demeioun Robinson,LOLB,LV,8
Dennis Friedman,DT,BAL,0
Denver Harris,CB,CLE,0
Denzel Burke,CB,HOU,2
Deontae Means,CB,SEA,-3
Deonte Sharpton,ROLB,HOU,-4
Derek Ashe,LOLB,PIT,1
Derek Williams,SS,ATL,8
Derek Wingo,ROLB,HOU,5
Derion Gullette,LOLB,DEN,3
Derion Kendrick,CB,LAR,2
Derrick Davis Jr,FS,SF,-1
Derrick Keenan,CB,PHI,6
Derrick Shepard,DT,WAS,4
Deshaun Griggs,CB,TEN,1
Desmond Evans,ROLB,NYJ,-2
Desmond Ricks,CB,BUF,0
Devin Dawkins,CB,BAL,-3
Devin James,SS,KC,7
Devin Lloyd,MLB,IND,4
Devon Mallard,ROLB,GB,-4
Dishawn Misa,LOLB,ATL,-2
Domani Jackson,CB,NO,1
Donta Manning,ROLB,MIA,-4
Donte Knox,LOLB,DAL,-1
Dorian Knowles,ROLB,GB,7
Doug May,SS,DEN,-5
Doug Mumphrey,CB,LAC,3
