FullName,Position,TeamName,SkillPointDef
A.J. Bradford,CB,BUF,1
A.J. McLean,FS,BAL,-1
Aamaal Ahmed-Hakim,RE,DAL,-2
Abdul Davis,MLB,NE,1
Akeem Golston,SS,NYG,-2
Akeem Harris,LE,CHI,0
Akeem Tatum,CB,DEN,1
Alani Burke,CB,JAX,-3
Alani Huff,SS,LAC,-5
Alex Hayward,FS,WAS,4
Alex Mahone,RE,TB,-1
Alex Ross,LOLB,BAL,-3
Alex Stanton,RE,KC,-2
Alex Wilbur,LOLB,LAC,0
Alfonso Hunter,MLB,MIA,2
Alfonso Robinson,LE,LAC,-2
Alton Hawkins,LOLB,CHI,5
Amari Martin,ROLB,CAR,0
Amir Thompson,DT,MIA,-1
Andrew Swain Jr,ROLB,NO,-2
Andrew Willis,MLB,NYG,-3
Anquan Riles Jr,FS,CIN,-5
Anthony Barnett,LOLB,SEA,-5
Anthony Downing,MLB,MIN,-3
Anthony Roberts,MLB,CAR,-2
Anthony Wilkins,CB,CLE,5
Anthony Wilson,CB,LV,1
Antoine Beachum,CB,PHI,2
Antoine Flowers,CB,BUF,1
Aries Snow,LE,CLE,0
Austin Anderson,LOLB,TB,1
Bakari Cox Jr,RE,SF,-2
Bakari Wilson,CB,SF,5
Barrett Carter,ROLB,BAL,5
Ben Carraway,CB,GB,-2
Ben Evans,MLB,LAR,4
Ben Locke,SS,JAX,-6
Ben Richards,LE,GB,-1
Benji Hawkins,CB,DET,4
Bobby Parry,FS,IND,-3
Bojan Billups,LE,ATL,-3
Bradley Young,CB,CHI,2
Brandon Davison,MLB,GB,4
Brandon Edgeton,CB,MIN,0
Brandon Hardwick,DT,DET,5
Brandon Lowry,LOLB,ARI,-4
Braun Metcalf,CB,LAC,-2
Braxton Manning,CB,SEA,-3
Braydon Grimes,MLB,KC,4
Brenan Vernon,ROLB,MIA,3
Brendan Dillard,LE,JAX,4
Brian Thompson,DT,DEN,-1
Bruce Fischer,MLB,JAX,-1
Bruce McIntosh,CB,NE,-1
Bryan Bishop,DT,MIA,0
Bryce Widmer,CB,LAC,2
Byron Bynes,FS,CHI,-4
Byron Howard,SS,BAL,0
C.J. Baldwin,FS,TB,-2
C.J. Hicks,LOLB,BUF,1
C.J. Washington,MLB,IND,6
Cajun Virgil,CB,PIT,-7
Calvin Bates,LOLB,TB,0
Calvin Mayweather,LE,NE,2
Cam Hancock,MLB,BAL,6
Cam Holmes,MLB,ATL,1
Cameron Jenkins,FS,IND,-3
Cameron Rudd,ROLB,HOU,0
Carlos Barker,FS,NYJ,-2
Carlos Clements,CB,SEA,2
Carlos Diggs,CB,SEA,3
Carlos Fleming,FS,SF,-1
Carlos Joseph,LOLB,SF,2
Carlos Lowry,ROLB,MIN,-2
Carson Baker,MLB,NO,4
Chad Howard,FS,JAX,0
Chance Biddle,SS,MIA,0
Chance Turnage,MLB,TB,-2
Chandler Lane,CB,PIT,-5
Charles Carroll,LE,HOU,0
Chauncey Ford,RE,NE,3
Chauncey Sims,LOLB,CAR,-6
Chris Britton,SS,WAS,1
Chris Dawkins,CB,MIA,5
Chris Lindsay,MLB,DAL,-3
Chuck Sheffield,CB,CLE,0
Clayton Miles,DT,NE,-3
Cliff Maynard,ROLB,CHI,-1
Cole Hayes,MLB,SEA,1
Cole Jackson,RE,SEA,2
Cole Smith,CB,PIT,-1
Cordell Heyward,LE,NO,0
Corey Oliver,LE,PHI,-4
Cormani McClain,CB,MIA,3
Cortez Johnston,LE,SEA,5
Cory McMullen,ROLB,NO,0
Craig Mann,MLB,IND,3
DaWann Boswell,CB,BUF,-1
Dajon Cooks,CB,CIN,-4
Dalton Barden,FS,DEN,-5
Dalton McFarland,ROLB,TEN,-4
Dalton Wilkinson,LE,BAL,5
Damarious Harmon,CB,DAL,-3
Damian Bradford,CB,CHI,3
Damian Peterson,RE,LV,-5
Damien Clarke,ROLB,LAR,3
Damien Henderson,DT,CIN,-1
Damon Combs,DT,NYG,5
Daniel Harris,ROLB,LAC,-1
Daniel Jackson,CB,CLE,2
Daniel Merritt,ROLB,PHI,6
Daniel Smith,CB,MIN,5
Danny Ali,CB,JAX,1
Danny Allen,MLB,KC,-3
Darien Reddick,LE,TEN,5
Darnell Williams,ROLB,HOU,1
Darrell Benedict,MLB,NYJ,-2
Darrell Rowe,LOLB,NO,7
Darren Wallace,DT,LAC,-1
Darrius Phillips,RE,NO,-6
Darryl Tolbert,MLB,CIN,1
Dasan McCullough,RE,DEN,-1
David Coakley,SS,MIA,1
David Huffman,RE,MIA,-1
David McClendon,CB,DEN,4
David Posey,MLB,BUF,-5
DeAngelo Dawkins,SS,HOU,9
DeMarcus Evans,DT,SEA,6
DeMarcus Mitchell,RE,CHI,12
DeVante Alexander,CB,TEN,2
Dee Walden,LE,MIN,-2
Deion Morrison,CB,PHI,4
Delonte Ward,CB,IND,-1
Demario Childers,DT,WAS,-6
Dentrell Barber,LE,IND,-3
Deontae Webster,CB,WAS,-1
Deontay Foster,LE,CLE,-1
Deontez Shepherd,MLB,PIT,-7
Derek Ashe,LOLB,NYG,15
Derrick Keenan,CB,ATL,-8
Derrick Yancey,MLB,NE,3
Deveon Mobley,ROLB,GB,-2
Devin James,SS,NE,-5
Dillon Knox,ROLB,CAR,2
Dimitri Daniels,MLB,MIN,-3
Dion Rudolph,CB,CHI,3
Domani Jackson,CB,NO,0
Dominick Whitaker,DT,JAX,0
Dominique Robinson,SS,SEA,6
Donovan Silvers,DT,TEN,2
Donta Manning,ROLB,LAC,-2
Dontae Holloway,DT,PIT,-1
Dorian Bishop,FS,HOU,1
Dorian Knowles,ROLB,GB,1
Draymond Allen,LE,DET,-4
Duane Bradley Jr,LOLB,PIT,-7
Duane Peterson,ROLB,NE,4
Duke Maxwell,CB,PHI,2
Duke Pittman,MLB,WAS,5
Duke Springs,DT,TB,6
Dustin Hankins,LOLB,DET,-2
Earl Little Jr,CB,NO,5
Eddie Clay,SS,GB,7
Eddie Ferrell,MLB,IND,-3
Eddie Gonzalez,ROLB,NE,-2
Eddie Rhodes Jr,FS,NYG,-1
Eddie Rodgers,LE,LV,0
Edgerrin Terrell Jr,ROLB,CIN,-4
Eduardo Gonzalez,FS,ARI,-2
Edward Peoples,CB,LV,-2
Eli Clausell,SS,DAL,-6
Eli McPhee,ROLB,NE,-1
Elias Spillman,MLB,PHI,4
Elijah Rushing,RE,WAS,0
Elton James,LOLB,LV,-4
Elton Phelps,CB,WAS,-2
Emmett Bolden,LOLB,DEN,-4
Emmett Lasley,SS,NYJ,-4
Enrique Lofton,FS,NYJ,-2
Enrique McBride,RE,SF,-5
Eric Atkinson,SS,NO,-3
Eric Cobbs,CB,DAL,2
Eric Estrada,MLB,SF,-4
Eric Parker,SS,LV,-2
Evan Conley,LOLB,CLE,5
Ezekiel Murray,SS,NO,0
Floyd Goldson,CB,LAR,2
Floyd Hopson,FS,LV,1
Floyd Richardson,CB,DEN,1
Frank Harvey,DT,NYJ,-2
Freddie Hoover,CB,ATL,0
Freeman Perkins,CB,SEA,1
George Gilmore,LOLB,TEN,-2
George Moody,DT,LV,-2
Glen Ellington,LOLB,NO,1
Glenn McCord,LE,GB,7
Gordon Weaver,SS,NYG,-6
Grant Hunter,SS,PIT,6
Greg Barksdale,CB,CAR,-1
Greg Conway,LOLB,GB,0
Greg James,LOLB,DET,-1
Harvey Samuels,RE,BUF,-2
Henry Dillard,CB,GB,-1
Henry Freeman,CB,TB,-4
Henry Goddard,CB,KC,-1
Hugh Franklin,RE,BUF,0
Hunter Young,MLB,ATL,-5
Isaiah Crawford,DT,BAL,1
Isaiah Davis,FS,KC,3
Isaiah Donaldson,LOLB,PIT,4
Isaiah Fisher,DT,SF,3
Isaiah Keenan,LOLB,DET,-1
Isaiah Kilroy,SS,IND,8
Isaiah Lucas,CB,BAL,-4
