Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
5,RG,Zach,Ferguson,Zach Ferguson,NYG,12,0,4,747,False,12,15,0,13,Zach,Ferguson,3670.0,3668.0,1.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,5.35475234270415,NYG,-3
42,RG,Damon,Alexander,Damon Alexander,IND,15,0,2,1036,False,15,9,0,13,Damon,Alexander,1914.0,1912.0,3.0,9.0,Signed,99.0,0.0,0.0,IND,tier_0,1.9305019305019306,IND,1
46,RG,Chris,Winslow,Chris Winslow,WAS,12,0,3,762,False,14,25,0,13,Chris,Winslow,2250.0,2248.0,2.0,25.0,Signed,69.0,0.0,0.0,WAS,tier_6,3.937007874015748,WAS,-2
71,C,James,Brockermeyer,James Brockermeyer,TEN,14,0,3,1069,False,14,29,0,13,James,Brockermeyer,3737.0,3735.0,8.0,29.0,Signed,82.0,0.0,0.0,TEN,tier_3,2.806361085126286,TEN,1
104,LG,Kevin,Douglas,Kevin Douglas,BAL,15,0,8,1014,False,15,24,0,13,Kevin,Douglas,2918.0,2916.0,2.0,24.0,Signed,65.0,0.0,0.0,BAL,tier_6,7.889546351084813,BAL,-2
106,RG,Lionel,Richards,Lionel Richards,SF,15,0,2,1034,False,15,14,0,13,Lionel,Richards,3229.0,3227.0,4.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,1.9342359767891684,SF,4
131,RT,Hunter,Mullen,Hunter Mullen,DEN,14,0,3,940,False,15,3,0,13,Hunter,Mullen,3121.0,3119.0,3.0,3.0,Signed,60.0,0.0,0.0,DEN,tier_6,3.1914893617021276,DEN,12
149,RG,Scott,Owens,Scott Owens,ARI,13,0,3,923,False,13,6,0,13,Scott,Owens,2995.0,2993.0,0.0,6.0,Signed,67.0,0.0,0.0,ARI,tier_6,3.2502708559046587,ARI,0
195,LT,Chris,Spencer,Chris Spencer,TEN,14,0,13,1020,False,14,29,0,13,Chris,Spencer,1618.0,1616.0,2.0,29.0,Signed,71.0,0.0,0.0,TEN,tier_5,12.745098039215685,TEN,0
203,RG,Sean,McCormick,Sean McCormick,CAR,15,0,9,968,False,15,20,0,13,Sean,McCormick,1833.0,1831.0,0.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,9.297520661157025,CAR,-6
242,LG,Chris,Boss,Chris Boss,ATL,15,0,2,1074,False,15,13,0,13,Chris,Boss,2788.0,2786.0,1.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,1.86219739292365,ATL,4
245,LT,Anthony,Calhoun,Anthony Calhoun,TEN,15,0,12,1103,False,15,29,0,13,Anthony,Calhoun,867.0,865.0,0.0,29.0,Signed,73.0,0.0,0.0,TEN,tier_5,10.879419764279238,TEN,0
247,RT,Roy,Barrett,Roy Barrett,NE,15,0,17,1000,False,15,21,0,13,Roy,Barrett,495.0,493.0,4.0,21.0,Signed,97.0,0.0,0.0,NE,tier_0,17.0,NE,-12
