FullName,Position,TeamName,SkillPointDef
A.J. Bradford,CB,CIN,-2
A.J. Epenesa,RE,BUF,-4
A.J. Terrell Jr,CB,NYG,-2
AJ Harris,CB,SF,-4
Adam Anderson,ROLB,MIA,3
Adam Sherman,LOLB,NYG,0
Ahmad Gardner,CB,BAL,0
Akheem Mesidor,DT,ATL,10
Alex Wright,LE,ATL,-1
Allen Sermon,CB,KC,-2
Alohi Gilman,SS,PIT,-5
Alton Hawkins,LOLB,LAR,-2
Amari Burney,LOLB,KC,2
Andre Cisco,SS,SEA,7
Andre Seldon,CB,DAL,-1
Andre Stewart,CB,NE,1
Andreas Keaton,CB,IND,-1
Andrew Mukuba,SS,SEA,5
Anthony Clarke,CB,NYG,-5
Anthony Hill,MLB,WAS,2
Anthony Lucas,DT,DAL,-7
Anthony Roberts,MLB,LAC,0
Antoine Winfield Jr,FS,TB,1
Asa Turner,SS,NE,-1
Asante Samuel Jr,CB,LAC,3
Austin Barker,FS,LAR,-4
Azeez Ojulari,ROLB,JAX,-6
Barrett Carter,LOLB,LAC,3
Bax Anaele,LE,LAC,-1
Billy Bowman,CB,PIT,-1
Blayne Toll,LE,LAR,-2
Braiden McGregor,LE,BAL,-5
Branden Jennings,LOLB,CIN,5
Brandon Joseph,FS,NYJ,-7
Brandon Smith,LOLB,MIA,0
Braylon Johnson,FS,PIT,0
Brenan Vernon,LE,KC,0
Brenan Vernon,RE,CAR,-2
Brian Asamoah,MLB,GB,3
Brian Burns,LE,WAS,-4
Briceon Hayes,RE,SF,-2
Bryan Bresee,DT,PHI,3
Bryan Moore,ROLB,NYJ,-3
Bryan Sanborn,MLB,TEN,-2
Bryce Anderson,FS,BAL,4
Byron Berry,ROLB,DAL,0
C.J. Gardner-Johnson,SS,KC,4
C.J. Griffin,RE,ATL,3
C.J. Hicks,LOLB,DET,-4
C.J. Washington,MLB,NYG,-1
Cade Denhoff,LE,JAX,1
Cadron Charles,CB,MIA,5
Cal Haladay,MLB,MIA,5
Caleb Coley,CB,DET,-2
Caleb Farley,CB,NO,-2
Caleb Presley,CB,WAS,3
Calvin Weathers,DT,DET,-3
Cam Holmes,MLB,ATL,-2
Cam'Ron Kelly,FS,NO,-2
Cameron Dantzler,CB,GB,-2
Cameron Williams,RE,JAX,3
Carlos Lacy,ROLB,CHI,-6
Carter Wyatt,MLB,CLE,10
Ceyair Wright,CB,CHI,5
Chance Biddle,SS,JAX,-5
Charles Lester III,CB,NYJ,-1
Charles Staley,LOLB,PIT,-2
Chase Young,RE,KC,3
Chris Braswell,ROLB,PHI,-2
Christian Burkhalter,LOLB,BAL,-4
Christian Gonzalez,CB,LV,-2
Christian Harris,MLB,TEN,-1
Christopher Blue,CB,NYJ,-4
Christopher Hinton,DT,CIN,5
Clinton Burton Jr,CB,ARI,0
Clyde Kellum,DT,MIN,7
Cody Simon,MLB,CAR,-1
Cody Wilkins,LOLB,MIA,-2
Cole Hayes,MLB,LAR,-7
Cole Jackson,RE,SEA,-4
Cole Martin,CB,LAR,0
Cole McMillan,LOLB,DEN,-4
Cormani McClain,CB,NYG,2
Curtis Jacobs,ROLB,BAL,2
D.J. Spencer,MLB,NO,-2
Daeh McCullough,SS,CLE,4
Dallas Turner,ROLB,CHI,6
Dalton Brooks,FS,HOU,-3
Damien Parris,SS,LAR,1
Damon Clark,MLB,PIT,2
Damon Payne,DT,CIN,-2
Damon Wilson,LOLB,IND,-2
Damond Harmon,CB,TB,3
Dani Dennis-Sutton,LE,NE,-2
Daniel Harris,ROLB,NYG,7
Daniel Landry,MLB,BUF,5
Danielle Hunter,LE,MIN,6
Darren Ryan,LOLB,BAL,-2
Dasan McCullough,RE,TB,3
David Fisher,ROLB,BUF,-6
Davion Carter,DT,BAL,6
Davison Igbinosun,CB,TEN,-3
Daylen Everette,CB,BUF,-2
Dayo Odeyingbo,RE,IND,9
DeMarcco Hellams,SS,IND,1
DeMarvin Leal,DT,SF,4
Deion Watts,CB,NE,-2
Demani Richardson,SS,NYG,-5
Demeioun Robinson,LOLB,LV,2
Demorie Tate,CB,WAS,-2
Denver Harris,CB,CLE,6
Denzel Burke,CB,HOU,-1
Denzel Ward,CB,KC,5
Deontae Means,CB,SEA,2
Derek Chapman,LE,SEA,3
Derek Stingley Jr.,CB,HOU,0
Derek Wingo,ROLB,DEN,3
Derion Gullette,LOLB,HOU,-2
Derion Kendrick,CB,LAR,2
Derrick Brown,DT,MIA,-3
Derrick Davis Jr,FS,SF,-4
Desmond Evans,ROLB,HOU,0
Desmond Mamudi,DT,DEN,-3
Devin Lloyd,MLB,IND,1
Dishawn Misa,LOLB,LV,0
Dishon McNary,CB,SEA,1
Domani Jackson,CB,NO,0
Donovan Hilliard,MLB,CAR,-2
Dontae Manning,CB,GB,1
Donte Knox,LOLB,DAL,3
Dorian Williams,ROLB,NE,-2
Drake Jackson,LOLB,DAL,2
Drayk Bowen,MLB,CHI,-3
Drew Sanders,ROLB,ARI,1
Duke Beverly,LE,ATL,6
Duke Jackson,LE,TEN,-2
Dwight Jackson,FS,CIN,-1
Earl Little Jr,CB,ARI,4
Ed Oliver,DT,NO,-1
Eddie Phillips,MLB,KC,3
Edeufan Ulofoshio,MLB,LV,3
Eli Ricks,CB,NYG,-4
Elijah Rushing,ROLB,PIT,-1
Elliot Donald,DT,HOU,2
Ellis Brooks,MLB,ATL,7
Emmanuel Forbes,CB,IND,-4
Emmett Lasley,SS,DET,1
Enai White,ROLB,IND,2
Enrique Felix,ROLB,LAC,-2
Ethan Calvert,MLB,SF,1
Evan Tattersall,MLB,NYJ,5
Floyd Thompson,RE,DET,2
Fred Davis II,CB,GB,-1
Fred Warner,MLB,SF,1
Ga'Quincy McKinstry,CB,NE,-9
Gabe Powers,MLB,ATL,0
Gabriel Brownlow-Dindy,DT,JAX,-3
Garrett Williams,CB,MIN,-2
Geno Stone,SS,PHI,3
Gentry Williams,CB,DEN,1
George Karlaftis,LE,TB,0
George Michaels,RE,ARI,-4
Gerald Evans,CB,MIN,-1
Gervon Dexter,DT,PIT,-1
Gracen Halton,DT,CAR,2
Grant Delpit,SS,CHI,4
Greedy Williams,CB,PHI,7
Greg Benton Jr,LOLB,GB,-1
Greg Brooks Jr.,CB,DAL,2
Greg Newsome II,CB,LAR,-2
Harry Baugh,MLB,MIN,1
Haskell Garrett,DT,ARI,2
Henry To'o To'o,LOLB,CLE,1
Hunter Wohler,SS,KC,-3
Isaac Taylor-Stuart,CB,HOU,1
Isaiah Crawford,ROLB,NO,8
Isaiah Foskey,RE,DAL,3
Isaiah Hastings,DT,IND,2
Isaiah Johnson,CB,DET,-2
Isaiah Oliver,CB,ATL,1
Isaiah Shirley,ROLB,DEN,6
Isaiah Ward,LE,CLE,0
Israel Mukuamu,SS,DAL,2
J.J. Cummins,LE,PHI,-4
J.J. Weaver,LOLB,CAR,-1
J.T. Tuimoloau,DT,SEA,0
Jack Howell,SS,ARI,0
Jack Sawyer,RE,MIN,-3
Jackson Sirmon,MLB,NYG,4
Jacob Imming,ROLB,MIN,-2
Jaden Bagley,CB,CIN,1
Jaden Davis,CB,LAC,3
Jaden Harrison,LE,CIN,0
Jaelan Phillips,LOLB,GB,1
Jahari Rogers,CB,NYJ,3
Jaheim Singletary,CB,PHI,1
Jaheim Thomas,LOLB,IND,5
Jahfari Harvey,ROLB,WAS,0
Jahlil Hurley,CB,NO,-2
Jaiden Ausberry,MLB,HOU,5
Jaiden Ausberry,MLB,NYJ,4
Jaire Alexander,CB,CIN,4
Jaishawn Barham,MLB,CLE,-1
Jakailin Johnson,CB,TEN,3
Jalen Catalon,SS,BAL,2
Jalen Green,CB,CHI,4
Jamal Lamb,CB,LAC,2
James Murray,CB,IND,5
James Smith,DT,TB,-2
James Williams,SS,BAL,0
Jamie Moore,CB,CHI,-3
Jamih Otis,LOLB,NYG,-2
Jamin Davis,MLB,PHI,4
Jaquan Brisker,SS,PIT,6
Jasiah Wagoner,CB,ARI,-1
Jason Moore,RE,MIA,-4
Javier Booker,DT,TB,9
Javon Kinlaw,DT,IND,0
Jaycee Horn,CB,CAR,-1
Jayden Horne,CB,SF,1
Jaydon Hood,MLB,BUF,5
Jaylen Banks,DT,CLE,-4
Jaylin Davies,CB,JAX,-1
Jaylin Simpson,CB,MIN,-4
Jaylon Johnson,CB,WAS,0
Jaylon Jones,CB,PHI,5
Jaylon King,FS,PIT,0
Jayvant Brown,MLB,DET,-4
Jeadyn Lukus,CB,GB,-2
Jeff Okudah,CB,BUF,2
Jeffery Simmons,RE,TEN,5
Jeffrey M'ba,DT,LAR,-1
Jeremiah Alexander,LOLB,NYJ,-3
Jeremiah Collins,CB,PHI,1
Jeremiah Owusu-Koramoah,ROLB,LAC,2
Jeremiah Peters,LOLB,SF,-2
Jeremiah Trotter Jr,MLB,ARI,-4
Jeremiah Williams,ROLB,IND,1
Jermaine Johnson,RE,WAS,0
Jermaine Waller,CB,ARI,-3
Jerod Walker,ROLB,NO,4
Jerry Sweeting,LOLB,TEN,-5
Jessie Bates III,FS,CLE,0
Jevon Holland,FS,MIA,-1
Jihaad Campbell,ROLB,JAX,6
Joe Tryon-Shoyinka,LOLB,LAR,-1
Joenel Aguero,FS,LV,4
Joey Hayes,SS,JAX,-5
John Burnett,SS,NYG,6
John Chamberlain,CB,ATL,3
John Franklin-Myers,LE,NYJ,-2
Jonathan Banfield,SS,IND,-5
Jonathan Esparza,MLB,HOU,-7
Jonathan Horton,LOLB,CIN,-4
Jordan Battle,SS,SF,1
Jordan Burch,RE,GB,-3
Jordan Davis,DT,NYJ,-4
Jordan Fuller,SS,LAR,2
Jordan Hancock,CB,DEN,1
Jordan Johnson-Rubell,CB,BUF,-2
Jordan Morant,SS,DEN,4
Jordan Renaud,LE,LV,-4
Jordyn Brooks,LOLB,BAL,3
Jose Aguirre,LOLB,NO,10
Joseph Charleston,FS,TB,2
Joseph Gladstone,ROLB,CLE,1
Josh Allen,ROLB,LV,2
Josh Calvert,MLB,KC,7
Josh Carruthers,SS,PHI,15
Josh Hayes,RE,LAC,-1
Josh Hilliard,CB,MIA,-3
Josh McCarron,LOLB,LV,-2
Josh Moore,SS,HOU,0
Josh Uche,ROLB,MIN,4
Josh White,ROLB,BUF,7
Joshua Eaton,CB,KC,0
Joshua White,DT,KC,7
Julian Love,SS,LV,4
Julian Savaiinaea,LOLB,NE,4
Justice Sullivan,LOLB,SEA,5
Justin Flowe,MLB,JAX,1
Justin Greene,LE,HOU,-5
Justin Madubuike,RE,DEN,2
Justin Matlock,FS,DAL,7
Justin Reid,FS,BUF,0
Justyn Rhett,CB,DAL,1
K.J. Jones,LOLB,ARI,1
Kai Thomas,DT,CHI,5
Kaiir Elam,CB,WAS,-4
Kailep Edwards,LOLB,CHI,3
Kaleb Dunn,ROLB,NYG,9
Kamari Ramsey,FS,GB,2
Kamari Wilson,SS,DEN,-4
Kameron Grays,CB,HOU,5
Kamren Curl,FS,WAS,1
Karon Prunty,CB,DET,3
Kayin Lee,CB,JAX,-4
Kedeem Harris,LE,ARI,0
Keegan Fitzsimmons,ROLB,CIN,0
Keelyan Macklin,CB,TB,0
Keenan Nelson Jr.,FS,MIA,3
Keeshawn Silver,LE,MIA,6
Keith Brown,ROLB,KC,0
Keith Rollins,RE,NYJ,0
Kelee Ringo,CB,IND,1
Kelvin Joseph,CB,CAR,-2
Kenny Clark,DT,DEN,-2
Keon Jenkins,CB,LV,-2
Keon Keeley,LOLB,SF,5
Keon Sabb,FS,NYJ,-1
Keondre Coburn,DT,SF,-2
Keshawn Snow,SS,TB,-3
Key Lawrence,FS,MIN,5
Khalil Anderson,CB,ATL,1
Khamauri Rogers,CB,TB,-5
Khari Colemna,ROLB,TEN,-1
Khris Jackson,CB,TB,1
Khyree Jackson,CB,CAR,1
Kingsley Enagbare,RE,NO,-4
Kitan Crawford,CB,LV,3
Korey Foreman,LE,CIN,-5
Kristian Fulton,CB,TEN,-1
Kristian Thomas,DT,ATL,2
Kurtis Walker,DT,WAS,5
Kwity Paye,LE,SEA,1
Kyle Hamilton,FS,ATL,-6
Kyngstonn Viliamu-Asa,LOLB,WAS,10
La'Kendrick Van Zandt,SS,GB,-5
Lance Barrow,DT,NYG,-2
Lance Dixon,LOLB,BUF,-1
Lannden Zanders,SS,MIA,7
Larry Smith,SS,WAS,6
Leo Blackwell,DT,LAC,-1
Leon Murray,CB,BAL,-3
Leon Samuels,LE,NO,4
Leonard Taylor,DT,MIN,-1
Levi Draper,MLB,CHI,-5
Lewis Cine,SS,NYJ,-1
Lindsey Holcombe,MLB,GB,0
Lonzo Elliott,CB,NE,-7
Luke Barton,LOLB,MIN,-1
Maason Smith,DT,LV,-3
Makai Lemon,CB,SF,0
Makari Paige,FS,DAL,-5
Makari Vickers,FS,BAL,-1
